timestamp,name,total_mib,used_mib,gpu_util_percent
2026/08/12 19:11:55.151, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:56.269, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:57.356, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:58.425, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:59.516, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:00.586, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:01.669, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:02.758, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:03.851, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:04.962, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:06.055, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:07.148, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:08.256, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:09.351, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:10.499, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:11.798, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:13.000, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:14.197, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:15.391, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:12:16.520, NVIDIA RTX 6000D, 85651, 4303, 5
2026/08/12 19:12:17.607, NVIDIA RTX 6000D, 85651, 9501, 5
2026/08/12 19:12:18.675, NVIDIA RTX 6000D, 85651, 9619, 13
2026/08/12 19:12:19.764, NVIDIA RTX 6000D, 85651, 9619, 0
2026/08/12 19:12:20.849, NVIDIA RTX 6000D, 85651, 9619, 0
2026/08/12 19:12:21.914, NVIDIA RTX 6000D, 85651, 10015, 84
2026/08/12 19:12:23.018, NVIDIA RTX 6000D, 85651, 10015, 0
2026/08/12 19:12:24.090, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:25.154, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:26.243, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:27.334, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:28.389, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:29.480, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:30.528, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:31.580, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:32.651, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:33.739, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:34.806, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:35.877, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:36.952, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:38.025, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:39.116, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:40.209, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:41.279, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:42.367, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:43.441, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:44.491, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:45.570, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:46.625, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:47.704, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:48.778, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:49.852, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:50.904, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:51.974, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:53.043, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:54.093, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:55.164, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:56.265, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:57.360, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:58.434, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:12:59.504, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:00.594, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:01.685, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:02.756, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:03.828, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:04.920, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:05.972, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:07.023, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:08.111, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:09.179, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:10.248, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:11.321, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:12.412, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:13.484, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:14.559, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:15.627, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:16.699, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:17.752, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:18.843, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:19.932, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:20.985, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:22.039, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:23.136, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:24.188, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:25.264, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:26.333, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:27.384, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:28.472, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:29.521, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:30.615, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:31.706, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:32.799, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:33.872, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:34.944, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:36.019, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:37.116, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:38.190, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:39.259, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:40.313, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:41.365, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:42.457, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:43.534, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:44.604, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:45.678, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:46.749, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:47.840, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:48.935, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:49.994, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:51.089, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:52.159, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:53.228, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:54.318, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:55.387, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:56.480, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:57.570, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:58.641, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:13:59.713, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:00.787, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:01.878, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:02.968, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:04.059, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:05.153, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:06.222, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:07.290, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:08.340, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:09.433, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:10.484, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:11.537, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:12.608, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:13.700, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:14.791, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:15.842, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:16.892, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:17.982, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:19.051, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:20.140, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:21.213, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:22.283, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:23.333, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:24.424, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:25.496, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:26.550, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:27.604, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:28.678, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:29.747, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:30.815, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:31.907, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:32.998, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:34.066, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:35.157, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:36.208, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:37.299, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:38.353, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:39.423, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:40.516, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:41.607, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:42.656, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:43.707, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:44.795, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:45.850, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:46.921, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:48.010, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:49.099, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:50.165, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:51.256, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:52.347, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:53.440, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:54.494, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:55.584, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:56.657, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:57.747, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:58.839, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:14:59.893, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:00.964, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:02.037, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:03.129, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:04.202, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:05.291, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:06.369, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:07.460, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:08.552, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:09.605, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:10.674, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:11.744, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:12.834, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:13.883, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:14.932, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:16.002, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:17.071, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:18.144, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:19.214, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:20.263, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:21.333, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:22.405, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:23.474, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:24.523, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:25.596, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:26.650, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:27.721, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:28.797, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:29.849, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:30.900, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:31.971, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:33.045, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:34.096, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:35.148, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:36.201, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:37.253, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:38.342, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:39.432, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:40.499, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:41.571, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:42.620, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:43.692, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:44.743, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:45.813, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:46.908, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:47.955, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:49.022, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:50.106, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:51.156, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:52.248, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:53.300, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:54.391, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:55.467, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:56.556, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:57.647, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:58.718, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:15:59.806, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:00.878, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:01.927, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:03.014, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:04.102, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:05.151, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:06.240, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:07.328, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:08.381, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:09.471, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:10.542, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:11.591, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:12.683, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:13.777, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:14.829, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:15.920, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:17.012, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:18.083, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:19.135, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:20.225, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:21.277, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:22.366, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:23.455, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:24.523, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:25.576, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:26.647, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:27.720, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:28.792, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:29.863, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:30.932, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:32.024, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:33.116, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:34.168, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:35.238, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:36.309, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:37.359, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:38.448, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:39.539, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:40.606, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:41.660, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:42.712, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:43.784, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:44.854, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:45.923, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:46.975, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:48.064, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:49.159, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:50.208, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:51.256, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:52.308, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:53.403, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:54.475, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:55.522, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:56.613, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:57.683, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:58.753, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:16:59.842, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:00.930, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:02.000, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:03.090, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:04.141, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:05.192, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:06.265, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:07.333, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:08.423, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:09.509, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:10.600, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:11.692, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:12.784, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:13.855, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:14.904, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:15.956, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:17.027, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:18.114, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:19.185, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:20.254, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:21.327, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:22.420, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:23.514, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:24.588, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:25.681, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:26.752, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:27.826, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:28.916, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:30.010, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:31.104, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:32.156, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:33.247, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:34.321, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:35.412, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:36.484, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:37.575, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:38.645, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:39.695, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:40.764, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:41.836, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:42.907, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:43.975, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:45.054, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:46.141, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:47.233, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:48.324, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:49.417, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:50.472, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:51.564, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:52.655, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:53.705, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:54.776, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:55.848, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:56.940, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:57.992, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:17:59.105, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:00.239, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:01.310, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:02.379, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:03.453, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:04.499, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:05.530, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:06.619, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:07.713, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:08.764, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:09.855, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:10.906, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:11.976, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:13.048, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:14.119, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:15.188, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:16.240, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:17.333, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:18.423, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:19.490, NVIDIA RTX 6000D, 85651, 0, 0
