timestamp,name,total_mib,used_mib,util_percent
2026/08/13 22:09:12.768, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:13.827, NVIDIA GeForce RTX 5090, 32607, 12951, 12
2026/08/13 22:09:14.935, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:09:16.002, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:17.056, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:09:18.119, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:19.148, NVIDIA GeForce RTX 5090, 32607, 12954, 0
2026/08/13 22:09:20.217, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:21.255, NVIDIA GeForce RTX 5090, 32607, 12951, 5
2026/08/13 22:09:22.313, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:23.421, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:09:24.483, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:25.560, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:26.645, NVIDIA GeForce RTX 5090, 32607, 12954, 7
2026/08/13 22:09:27.703, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:09:28.764, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:09:29.805, NVIDIA GeForce RTX 5090, 32607, 12951, 12
2026/08/13 22:09:30.842, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:31.901, NVIDIA GeForce RTX 5090, 32607, 12951, 6
2026/08/13 22:09:32.997, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:34.035, NVIDIA GeForce RTX 5090, 32607, 12951, 32
2026/08/13 22:09:35.122, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:36.175, NVIDIA GeForce RTX 5090, 32607, 12952, 20
2026/08/13 22:09:37.215, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:38.273, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:39.311, NVIDIA GeForce RTX 5090, 32607, 12951, 35
2026/08/13 22:09:40.348, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:09:41.449, NVIDIA GeForce RTX 5090, 32607, 12951, 15
2026/08/13 22:09:42.549, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:43.625, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:44.684, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:45.757, NVIDIA GeForce RTX 5090, 32607, 12951, 12
2026/08/13 22:09:46.796, NVIDIA GeForce RTX 5090, 32607, 12953, 0
2026/08/13 22:09:47.834, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:09:48.890, NVIDIA GeForce RTX 5090, 32607, 12951, 0
2026/08/13 22:09:49.970, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:51.045, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:52.141, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:53.217, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:09:54.254, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:09:55.291, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:09:56.351, NVIDIA GeForce RTX 5090, 32607, 12951, 33
2026/08/13 22:09:57.448, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:58.487, NVIDIA GeForce RTX 5090, 32607, 12951, 59
2026/08/13 22:09:59.561, NVIDIA GeForce RTX 5090, 32607, 12951, 14
